year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
2022,5,มหาสารคาม,2550,8625,2550,8604,3,4,"2023-01-16 07:37:07"
2022,5,ตรัง,636,3531,636,3510,2,10,"2023-01-16 07:37:07"
2022,5,สระบุรี,2319,7956,2319,7947,0,5,"2023-01-16 07:37:07"
2022,5,พระนครศรีอยุธยา,2319,8418,2319,8418,6,9,"2023-01-16 07:37:07"
2022,5,ยะลา,297,1689,297,1686,1,11,"2023-01-16 07:37:07"
2022,5,พะเยา,486,2727,486,2727,0,0,"2023-01-16 07:37:07"
2022,5,สงขลา,885,6915,885,6900,2,18,"2023-01-16 07:37:07"
2022,5,เชียงราย,507,3201,504,3123,0,11,"2023-01-16 07:37:07"
2022,5,บึงกาฬ,489,1830,489,1818,0,1,"2023-01-16 07:37:07"
2022,5,ระยอง,2721,13341,2721,13272,2,8,"2023-01-16 07:37:07"
2022,5,เชียงใหม่,3285,17874,3273,17673,2,26,"2023-01-16 07:37:07"
2022,5,สตูล,168,1509,168,1476,1,16,"2023-01-16 07:37:07"
2022,5,อุตรดิตถ์,693,1695,693,1692,1,3,"2023-01-16 07:37:07"
2022,5,กำแพงเพชร,669,2976,669,2967,0,2,"2023-01-16 07:37:07"
2022,5,ตราด,375,2463,372,2292,3,6,"2023-01-16 07:37:07"
2022,5,นครนายก,1065,3771,1065,3771,3,5,"2023-01-16 07:37:07"
2022,5,ชัยนาท,417,1644,417,1644,0,0,"2023-01-16 07:37:07"
2022,5,สมุทรสงคราม,444,1413,444,1413,1,1,"2023-01-16 07:37:07"
2022,5,ชลบุรี,9288,60951,9177,58563,4,24,"2023-01-16 07:37:07"
2022,5,อำนาจเจริญ,339,1698,339,1692,1,1,"2023-01-16 07:37:07"
2022,5,พิจิตร,528,1923,528,1923,0,0,"2023-01-16 07:37:07"
2022,5,ทั้งประเทศ,186096,788061,181833,763926,126,573,"2023-01-16 07:37:07"
2022,5,สุราษฎร์ธานี,1956,11382,1821,10308,0,7,"2023-01-16 07:37:07"
2022,5,กรุงเทพมหานคร,29706,107412,29418,104388,26,76,"2023-01-16 07:37:07"
2022,5,ระนอง,405,1491,405,1473,0,2,"2023-01-16 07:37:07"
2022,5,นครพนม,717,3267,717,3264,1,1,"2023-01-16 07:37:07"
2022,5,ฉะเชิงเทรา,2340,9372,2340,9357,0,4,"2023-01-16 07:37:07"
2022,5,ชุมพร,1479,5748,1479,5748,2,6,"2023-01-16 07:37:07"
2022,5,สุพรรณบุรี,2622,5754,2622,5739,1,7,"2023-01-16 07:37:07"
2022,5,สิงห์บุรี,309,1071,309,1068,0,2,"2023-01-16 07:37:07"
2022,5,ราชบุรี,3489,9351,3489,9348,1,8,"2023-01-16 07:37:07"
2022,5,ปทุมธานี,3804,18669,3804,18636,3,11,"2023-01-16 07:37:07"
2022,5,ลพบุรี,2865,9699,2865,9690,2,6,"2023-01-16 07:37:07"
2022,5,พัทลุง,1956,8616,1956,8616,0,8,"2023-01-16 07:37:07"
2022,5,พิษณุโลก,1152,6228,1152,6228,2,14,"2023-01-16 07:37:07"
2022,5,นครศรีธรรมราช,3381,16677,3381,16674,1,9,"2023-01-16 07:37:07"
2022,5,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,5,สมุทรสาคร,2907,12069,2907,12066,0,2,"2023-01-16 07:37:07"
2022,5,มุกดาหาร,525,2871,525,2871,0,0,"2023-01-16 07:37:07"
2022,5,ร้อยเอ็ด,2520,8313,2520,8301,0,4,"2023-01-16 07:37:07"
2022,5,เพชรบุรี,2064,5226,2064,5190,0,3,"2023-01-16 07:37:07"
2022,5,ประจวบคีรีขันธ์,1389,7035,1377,6741,0,3,"2023-01-16 07:37:07"
2022,5,ชัยภูมิ,1776,5340,1776,5337,1,6,"2023-01-16 07:37:07"
2022,5,หนองคาย,2193,7401,2193,7398,1,3,"2023-01-16 07:37:07"
2022,5,นครปฐม,2898,10089,2898,10089,1,4,"2023-01-16 07:37:07"
2022,5,ลำปาง,360,3120,357,3114,0,6,"2023-01-16 07:37:07"
2022,5,กาญจนบุรี,1947,7272,1947,7269,3,10,"2023-01-16 07:37:07"
2022,5,ยโสธร,717,3063,717,3057,0,0,"2023-01-16 07:37:07"
2022,5,สกลนคร,636,3882,636,3876,1,2,"2023-01-16 07:37:07"
2022,5,นนทบุรี,9066,35319,9063,35262,1,3,"2023-01-16 07:37:07"
2022,5,น่าน,1626,5844,1626,5844,1,2,"2023-01-16 07:37:07"
2022,5,เลย,1419,6390,1419,6387,0,4,"2023-01-16 07:37:07"
2022,5,หนองบัวลำภู,633,2934,633,2934,0,1,"2023-01-16 07:37:07"
2022,5,ปัตตานี,375,1878,375,1872,1,10,"2023-01-16 07:37:07"
2022,5,สุรินทร์,2022,8580,2022,8529,0,0,"2023-01-16 07:37:07"
2022,5,นครสวรรค์,1377,6489,1377,6471,1,7,"2023-01-16 07:37:07"
2022,5,นราธิวาส,135,921,135,915,0,0,"2023-01-16 07:37:07"
2022,5,สมุทรปราการ,17691,66561,17634,65766,6,16,"2023-01-16 07:37:07"
2022,5,สุโขทัย,1005,2490,1005,2484,0,1,"2023-01-16 07:37:07"
2022,5,อุบลราชธานี,3675,25725,3675,25677,4,15,"2023-01-16 07:37:07"
2022,5,แม่ฮ่องสอน,162,1356,162,1356,0,7,"2023-01-16 07:37:07"
2022,5,อุดรธานี,2574,12339,2562,12291,0,7,"2023-01-16 07:37:07"
2022,5,พังงา,1350,7380,1302,6837,4,6,"2023-01-16 07:37:07"
2022,5,ศรีสะเกษ,3687,12345,3684,12327,0,7,"2023-01-16 07:37:07"
2022,5,สระแก้ว,1149,4917,1098,4764,2,6,"2023-01-16 07:37:07"
2022,5,กระบี่,1386,5880,1356,5304,1,7,"2023-01-16 07:37:07"
2022,5,นครราชสีมา,3825,14061,3825,14052,2,21,"2023-01-16 07:37:07"
2022,5,ลำพูน,426,1452,426,1449,0,0,"2023-01-16 07:37:07"
2022,5,บุรีรัมย์,1944,11451,1944,11436,1,8,"2023-01-16 07:37:07"
2022,5,แพร่,1125,2577,1125,2565,0,2,"2023-01-16 07:37:07"
2022,5,อ่างทอง,339,1443,339,1443,0,2,"2023-01-16 07:37:07"
2022,5,ตาก,978,3684,975,3654,1,9,"2023-01-16 07:37:07"
2022,5,ภูเก็ต,11604,51333,8118,37281,5,12,"2023-01-16 07:37:07"
2022,5,เพชรบูรณ์,1860,5007,1860,4998,2,7,"2023-01-16 07:37:07"
2022,5,ขอนแก่น,3495,24288,3492,24243,4,13,"2023-01-16 07:37:07"
2022,6,ภูเก็ต,11841,63174,8997,46278,3,15,"2023-01-16 07:37:07"
2022,6,บุรีรัมย์,4038,15489,4035,15471,2,10,"2023-01-16 07:37:07"
2022,6,เพชรบูรณ์,2106,7113,2106,7104,1,8,"2023-01-16 07:37:07"
2022,6,ขอนแก่น,5262,29550,5262,29505,4,17,"2023-01-16 07:37:07"
2022,6,ตาก,2034,5718,2034,5688,1,10,"2023-01-16 07:37:07"
2022,6,อ่างทอง,840,2283,840,2283,1,3,"2023-01-16 07:37:07"
2022,6,พัทลุง,2262,10878,2262,10878,3,11,"2023-01-16 07:37:07"
2022,6,สุพรรณบุรี,3591,9345,3591,9330,3,10,"2023-01-16 07:37:07"
2022,6,ราชบุรี,5754,15105,5754,15102,4,12,"2023-01-16 07:37:07"
2022,6,ชุมพร,2190,7938,2190,7938,3,9,"2023-01-16 07:37:07"
2022,6,ปทุมธานี,5250,23919,5250,23886,4,15,"2023-01-16 07:37:07"
2022,6,เชียงราย,867,4068,867,3990,4,15,"2023-01-16 07:37:07"
2022,6,บึงกาฬ,1071,2901,1071,2889,0,1,"2023-01-16 07:37:07"
2022,6,ระยอง,3789,17130,3789,17061,0,8,"2023-01-16 07:37:07"
2022,6,สงขลา,2382,9297,2382,9282,2,20,"2023-01-16 07:37:07"
2022,6,เชียงใหม่,5001,22875,5001,22674,8,34,"2023-01-16 07:37:07"
2022,6,พะเยา,741,3468,741,3468,0,0,"2023-01-16 07:37:07"
2022,6,ปราจีนบุรี,2568,8154,2565,8145,1,10,"2023-01-16 07:37:07"
2022,6,อุทัยธานี,1398,3018,1398,3018,0,3,"2023-01-16 07:37:07"
2022,6,กาฬสินธุ์,1950,7644,1950,7638,0,18,"2023-01-16 07:37:07"
2022,6,ตรัง,987,4518,987,4497,3,13,"2023-01-16 07:37:07"
2022,6,มหาสารคาม,4752,13377,4752,13356,3,7,"2023-01-16 07:37:07"
2022,6,สระบุรี,3219,11175,3219,11166,1,6,"2023-01-16 07:37:07"
2022,6,พระนครศรีอยุธยา,2796,11214,2796,11214,8,17,"2023-01-16 07:37:07"
2022,6,กรุงเทพมหานคร,49590,157002,49350,153738,16,92,"2023-01-16 07:37:07"
2022,6,ฉะเชิงเทรา,3729,13101,3729,13086,1,5,"2023-01-16 07:37:07"
2022,6,นครพนม,792,4059,792,4056,2,3,"2023-01-16 07:37:07"
2022,6,ระนอง,432,1923,429,1902,0,2,"2023-01-16 07:37:07"
2022,6,เลย,1638,8028,1638,8025,1,5,"2023-01-16 07:37:07"
2022,6,สุราษฎร์ธานี,2880,14262,2685,12993,1,8,"2023-01-16 07:37:07"
2022,6,ทั้งประเทศ,273969,1062030,270180,1034106,141,714,"2023-01-16 07:37:07"
2022,6,กำแพงเพชร,1365,4341,1365,4332,0,2,"2023-01-16 07:37:07"
2022,6,อุตรดิตถ์,1560,3255,1560,3252,1,4,"2023-01-16 07:37:07"
2022,6,สิงห์บุรี,372,1443,372,1440,0,2,"2023-01-16 07:37:07"
2022,6,สตูล,429,1938,429,1905,0,16,"2023-01-16 07:37:07"
2022,6,ตราด,597,3060,597,2889,0,6,"2023-01-16 07:37:07"
2022,6,นครนายก,1554,5325,1554,5325,1,6,"2023-01-16 07:37:07"
2022,6,แพร่,1212,3789,1212,3777,0,2,"2023-01-16 07:37:07"
2022,6,ชัยนาท,1122,2766,1122,2766,0,0,"2023-01-16 07:37:07"
2022,6,ชลบุรี,14331,75282,14112,72675,7,31,"2023-01-16 07:37:07"
2022,6,อำนาจเจริญ,714,2412,714,2406,0,1,"2023-01-16 07:37:07"
2022,6,พิจิตร,516,2439,516,2439,0,0,"2023-01-16 07:37:07"
2022,6,สมุทรสงคราม,753,2166,753,2166,0,1,"2023-01-16 07:37:07"
2022,6,ศรีสะเกษ,2544,14889,2544,14871,2,9,"2023-01-16 07:37:07"
2022,6,ลพบุรี,2481,12180,2481,12171,2,8,"2023-01-16 07:37:07"
2022,6,กระบี่,1626,7506,1599,6903,3,10,"2023-01-16 07:37:07"
2022,6,สระแก้ว,2190,7107,2136,6900,2,8,"2023-01-16 07:37:07"
2022,6,ยะลา,546,2235,546,2232,0,11,"2023-01-16 07:37:07"
2022,6,นครราชสีมา,6090,20151,6090,20142,6,27,"2023-01-16 07:37:07"
2022,6,ลำพูน,342,1794,342,1791,1,1,"2023-01-16 07:37:07"
2022,6,ลำปาง,546,3666,546,3660,3,9,"2023-01-16 07:37:07"
2022,6,กาญจนบุรี,2715,9987,2694,9963,0,10,"2023-01-16 07:37:07"
2022,6,นนทบุรี,12042,47361,12039,47301,3,6,"2023-01-16 07:37:07"
2022,6,ยโสธร,1092,4155,1092,4149,0,0,"2023-01-16 07:37:07"
2022,6,สกลนคร,1896,5778,1896,5772,0,2,"2023-01-16 07:37:07"
2022,6,นครศรีธรรมราช,5430,22107,5430,22104,4,13,"2023-01-16 07:37:07"
2022,6,มุกดาหาร,1008,3879,1008,3879,0,0,"2023-01-16 07:37:07"
2022,6,สมุทรสาคร,6333,18402,6333,18399,1,3,"2023-01-16 07:37:07"
2022,6,จันทบุรี,2280,8229,2280,8220,1,6,"2023-01-16 07:37:07"
2022,6,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,6,พิษณุโลก,2382,8610,2382,8610,0,14,"2023-01-16 07:37:07"
2022,6,หนองคาย,2175,9576,2175,9573,0,3,"2023-01-16 07:37:07"
2022,6,นครปฐม,5070,15159,5070,15159,3,7,"2023-01-16 07:37:07"
2022,6,เพชรบุรี,3309,8535,3309,8499,0,3,"2023-01-16 07:37:07"
2022,6,น่าน,1884,7728,1884,7728,1,3,"2023-01-16 07:37:07"
2022,6,ชัยภูมิ,2619,7959,2619,7956,3,9,"2023-01-16 07:37:07"
2022,6,ร้อยเอ็ด,3843,12156,3843,12144,3,7,"2023-01-16 07:37:07"
2022,6,ประจวบคีรีขันธ์,2790,9825,2745,9486,2,5,"2023-01-16 07:37:07"
2022,6,อุบลราชธานี,3465,29190,3459,29136,5,20,"2023-01-16 07:37:07"
2022,6,พังงา,1563,8943,1503,8340,0,6,"2023-01-16 07:37:07"
2022,6,แม่ฮ่องสอน,135,1491,135,1491,1,8,"2023-01-16 07:37:07"
2022,6,อุดรธานี,2625,14964,2625,14916,0,7,"2023-01-16 07:37:07"
2022,6,สุโขทัย,1560,4050,1560,4044,0,1,"2023-01-16 07:37:07"
2022,6,นราธิวาส,339,1260,339,1254,1,1,"2023-01-16 07:37:07"
2022,6,สุรินทร์,4053,12633,4053,12582,0,0,"2023-01-16 07:37:07"
2022,6,นครสวรรค์,2913,9402,2913,9384,1,8,"2023-01-16 07:37:07"
2022,6,สมุทรปราการ,21909,88470,21843,87609,4,20,"2023-01-16 07:37:07"
2022,6,หนองบัวลำภู,1290,4224,1290,4224,0,1,"2023-01-16 07:37:07"
2022,6,ปัตตานี,609,2487,609,2481,0,10,"2023-01-16 07:37:07"
2022,7,สุรินทร์,4533,17166,4533,17115,1,1,"2023-01-16 07:37:07"
2022,7,สมุทรปราการ,19620,108090,19566,107175,4,24,"2023-01-16 07:37:07"
2022,7,หนองบัวลำภู,2655,6879,2655,6879,0,1,"2023-01-16 07:37:07"
2022,7,ปัตตานี,1074,3561,1071,3552,0,10,"2023-01-16 07:37:07"
2022,7,นราธิวาส,1119,2379,1119,2373,0,1,"2023-01-16 07:37:07"
2022,7,นครสวรรค์,3153,12555,3153,12537,1,9,"2023-01-16 07:37:07"
2022,7,กำแพงเพชร,2670,7011,2670,7002,1,3,"2023-01-16 07:37:07"
2022,7,อุตรดิตถ์,2151,5406,2151,5403,1,5,"2023-01-16 07:37:07"
2022,7,ตราด,621,3681,591,3480,2,8,"2023-01-16 07:37:07"
2022,7,นครนายก,1875,7200,1875,7200,1,7,"2023-01-16 07:37:07"
2022,7,สตูล,909,2847,909,2814,1,17,"2023-01-16 07:37:07"
2022,7,สิงห์บุรี,654,2097,654,2094,0,2,"2023-01-16 07:37:07"
2022,7,เชียงราย,1017,5085,1017,5007,3,18,"2023-01-16 07:37:07"
2022,7,ระยอง,6231,23361,6228,23289,1,9,"2023-01-16 07:37:07"
2022,7,สงขลา,3702,12999,3699,12981,2,22,"2023-01-16 07:37:07"
2022,7,เชียงใหม่,5916,28791,5916,28590,3,37,"2023-01-16 07:37:07"
2022,7,บึงกาฬ,1209,4110,1209,4098,0,1,"2023-01-16 07:37:07"
2022,7,ขอนแก่น,6006,35556,6003,35508,3,20,"2023-01-16 07:37:07"
2022,7,ภูเก็ต,13026,76200,10545,56823,8,23,"2023-01-16 07:37:07"
2022,7,เพชรบูรณ์,2457,9570,2457,9561,2,10,"2023-01-16 07:37:07"
2022,7,บุรีรัมย์,6927,22416,6927,22398,0,10,"2023-01-16 07:37:07"
2022,7,แพร่,1161,4950,1161,4938,1,3,"2023-01-16 07:37:07"
2022,7,อ่างทอง,1014,3297,1014,3297,0,3,"2023-01-16 07:37:07"
2022,7,ตาก,1452,7170,1425,7113,1,11,"2023-01-16 07:37:07"
2022,7,สุพรรณบุรี,4341,13686,4341,13671,5,15,"2023-01-16 07:37:07"
2022,7,ปทุมธานี,7680,31599,7680,31566,1,16,"2023-01-16 07:37:07"
2022,7,ชุมพร,2502,10440,2502,10440,2,11,"2023-01-16 07:37:07"
2022,7,ลพบุรี,2598,14778,2598,14769,0,8,"2023-01-16 07:37:07"
2022,7,พัทลุง,2304,13182,2304,13182,1,12,"2023-01-16 07:37:07"
2022,7,ราชบุรี,6867,21972,6867,21969,5,17,"2023-01-16 07:37:07"
2022,7,กรุงเทพมหานคร,65514,222516,65190,218928,51,143,"2023-01-16 07:37:07"
2022,7,นครพนม,1755,5814,1755,5811,0,3,"2023-01-16 07:37:07"
2022,7,ระนอง,999,2922,993,2895,0,2,"2023-01-16 07:37:07"
2022,7,สุราษฎร์ธานี,4848,19110,4665,17658,6,14,"2023-01-16 07:37:07"
2022,7,ฉะเชิงเทรา,5931,19032,5931,19017,2,7,"2023-01-16 07:37:07"
2022,7,ทั้งประเทศ,347751,1409781,343668,1377774,182,896,"2023-01-16 07:37:07"
2022,7,ตรัง,1440,5958,1440,5937,0,13,"2023-01-16 07:37:07"
2022,7,มหาสารคาม,3816,17193,3816,17172,2,9,"2023-01-16 07:37:07"
2022,7,ปราจีนบุรี,3378,11532,3378,11523,2,12,"2023-01-16 07:37:07"
2022,7,อุทัยธานี,954,3972,954,3972,0,3,"2023-01-16 07:37:07"
2022,7,จันทบุรี,2421,10650,2418,10638,1,7,"2023-01-16 07:37:07"
2022,7,กาฬสินธุ์,4725,12369,4725,12363,1,19,"2023-01-16 07:37:07"
2022,7,พระนครศรีอยุธยา,4092,15306,4092,15306,0,17,"2023-01-16 07:37:07"
2022,7,สระบุรี,4839,16014,4839,16005,3,9,"2023-01-16 07:37:07"
2022,7,พังงา,1815,10758,1755,10095,2,8,"2023-01-16 07:37:07"
2022,7,พะเยา,1182,4650,1182,4650,1,1,"2023-01-16 07:37:07"
2022,7,สุโขทัย,1617,5667,1617,5661,0,1,"2023-01-16 07:37:07"
2022,7,อุดรธานี,2904,17868,2883,17799,4,11,"2023-01-16 07:37:07"
2022,7,อุบลราชธานี,4245,33435,4245,33381,9,29,"2023-01-16 07:37:07"
2022,7,แม่ฮ่องสอน,189,1680,189,1680,1,9,"2023-01-16 07:37:07"
2022,7,ยโสธร,1320,5475,1320,5469,0,0,"2023-01-16 07:37:07"
2022,7,สกลนคร,2100,7878,2100,7872,0,2,"2023-01-16 07:37:07"
2022,7,เลย,1374,9402,1374,9399,2,7,"2023-01-16 07:37:07"
2022,7,นนทบุรี,13200,60561,13197,60498,0,6,"2023-01-16 07:37:07"
2022,7,ลำปาง,894,4560,894,4554,2,11,"2023-01-16 07:37:07"
2022,7,กาญจนบุรี,5214,15201,5196,15159,3,13,"2023-01-16 07:37:07"
2022,7,สมุทรสงคราม,1197,3363,1197,3363,1,2,"2023-01-16 07:37:07"
2022,7,ชัยนาท,1194,3960,1194,3960,0,0,"2023-01-16 07:37:07"
2022,7,ชลบุรี,16248,91530,15786,88461,9,40,"2023-01-16 07:37:07"
2022,7,อำนาจเจริญ,1134,3546,1134,3540,0,1,"2023-01-16 07:37:07"
2022,7,พิจิตร,951,3390,951,3390,1,1,"2023-01-16 07:37:07"
2022,7,ศรีสะเกษ,2397,17286,2391,17262,5,14,"2023-01-16 07:37:07"
2022,7,ยะลา,825,3060,825,3057,1,12,"2023-01-16 07:37:07"
2022,7,ลำพูน,270,2064,270,2061,0,1,"2023-01-16 07:37:07"
2022,7,สระแก้ว,1695,8802,1569,8469,1,9,"2023-01-16 07:37:07"
2022,7,นครราชสีมา,9900,30051,9900,30042,7,34,"2023-01-16 07:37:07"
2022,7,กระบี่,2331,9837,2292,9195,0,10,"2023-01-16 07:37:07"
2022,7,นครปฐม,7200,22359,7200,22359,3,10,"2023-01-16 07:37:07"
2022,7,หนองคาย,2472,12048,2472,12045,0,3,"2023-01-16 07:37:07"
2022,7,น่าน,1344,9072,1344,9072,0,3,"2023-01-16 07:37:07"
2022,7,ประจวบคีรีขันธ์,3993,13818,3765,13251,3,8,"2023-01-16 07:37:07"
2022,7,ชัยภูมิ,3879,11838,3879,11835,1,10,"2023-01-16 07:37:07"
2022,7,เพชรบุรี,3345,11880,3345,11844,1,4,"2023-01-16 07:37:07"
2022,7,มุกดาหาร,1473,5352,1473,5352,1,1,"2023-01-16 07:37:07"
2022,7,พิษณุโลก,3270,11880,3270,11880,0,14,"2023-01-16 07:37:07"
2022,7,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,7,สมุทรสาคร,8874,27276,8874,27273,0,3,"2023-01-16 07:37:07"
2022,7,ร้อยเอ็ด,4503,16659,4503,16647,3,10,"2023-01-16 07:37:07"
2022,7,นครศรีธรรมราช,11046,33153,11046,33150,3,16,"2023-01-16 07:37:07"
2022,8,มุกดาหาร,1449,6801,1449,6801,1,2,"2023-01-16 07:37:07"
2022,8,สมุทรสาคร,12411,39687,12411,39684,7,10,"2023-01-16 07:37:07"
2022,8,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,8,พิษณุโลก,3264,15144,3264,15144,3,17,"2023-01-16 07:37:07"
2022,8,ร้อยเอ็ด,5802,22461,5802,22449,3,13,"2023-01-16 07:37:07"
2022,8,นครศรีธรรมราช,17814,50967,17814,50964,2,18,"2023-01-16 07:37:07"
2022,8,ปราจีนบุรี,5769,17301,5769,17292,2,14,"2023-01-16 07:37:07"
2022,8,ตรัง,1884,7842,1884,7821,5,18,"2023-01-16 07:37:07"
2022,8,อุทัยธานี,1338,5310,1338,5310,1,4,"2023-01-16 07:37:07"
2022,8,จันทบุรี,3585,14235,3570,14208,3,10,"2023-01-16 07:37:07"
2022,8,กาฬสินธุ์,4686,17055,4686,17049,4,23,"2023-01-16 07:37:07"
2022,8,มหาสารคาม,3927,21120,3927,21099,2,11,"2023-01-16 07:37:07"
2022,8,เชียงราย,1485,6570,1485,6492,3,21,"2023-01-16 07:37:07"
2022,8,สงขลา,5316,18315,5190,18171,0,22,"2023-01-16 07:37:07"
2022,8,เชียงใหม่,6792,35583,6789,35379,12,49,"2023-01-16 07:37:07"
2022,8,ระยอง,9804,33165,9798,33087,5,14,"2023-01-16 07:37:07"
2022,8,พะเยา,1629,6279,1629,6279,0,1,"2023-01-16 07:37:07"
2022,8,บึงกาฬ,1293,5403,1293,5391,2,3,"2023-01-16 07:37:07"
2022,8,สมุทรปราการ,21156,129246,21099,128274,10,34,"2023-01-16 07:37:07"
2022,8,หนองบัวลำภู,2712,9591,2712,9591,0,1,"2023-01-16 07:37:07"
2022,8,นครสวรรค์,4632,17187,4632,17169,1,10,"2023-01-16 07:37:07"
2022,8,นราธิวาส,2055,4434,2043,4416,0,1,"2023-01-16 07:37:07"
2022,8,ปัตตานี,3054,6615,3051,6603,0,10,"2023-01-16 07:37:07"
2022,8,สุรินทร์,7653,24819,7653,24768,3,4,"2023-01-16 07:37:07"
2022,8,สิงห์บุรี,1020,3117,1020,3114,3,5,"2023-01-16 07:37:07"
2022,8,นครนายก,2283,9483,2283,9483,1,8,"2023-01-16 07:37:07"
2022,8,ตราด,1023,4704,996,4476,0,8,"2023-01-16 07:37:07"
2022,8,สตูล,2181,5028,2181,4995,1,18,"2023-01-16 07:37:07"
2022,8,อุตรดิตถ์,4248,9654,4248,9651,2,7,"2023-01-16 07:37:07"
2022,8,กำแพงเพชร,4785,11796,4785,11787,0,3,"2023-01-16 07:37:07"
2022,8,ทั้งประเทศ,454605,1864386,451002,1828776,255,1151,"2023-01-16 07:37:07"
2022,8,ฉะเชิงเทรา,7449,26481,7449,26466,2,9,"2023-01-16 07:37:07"
2022,8,ระนอง,1761,4683,1761,4656,0,2,"2023-01-16 07:37:07"
2022,8,กรุงเทพมหานคร,63639,286155,63522,282450,46,189,"2023-01-16 07:37:07"
2022,8,สุราษฎร์ธานี,6495,25605,6303,23961,7,21,"2023-01-16 07:37:07"
2022,8,นครพนม,2730,8544,2730,8541,1,4,"2023-01-16 07:37:07"
2022,8,ขอนแก่น,7536,43092,7536,43044,4,24,"2023-01-16 07:37:07"
2022,8,ตาก,2409,9579,2361,9474,2,13,"2023-01-16 07:37:07"
